,code,invasive,scientific_name,scope,score,severity,timing,title,Unnamed: 0,category,class_name,family_name,genus_name,infra_name,infra_rank,kingdom_name,order_name,phylum_name,population,taxonid
121,8.1,Acheilognathus chankaensis,Acheilognathus elongatus,,Low Impact: 3,,Ongoing,Invasive non-native/alien species/diseases (Acheilognathus chankaensis),68,CR,ACTINOPTERYGII,CYPRINIDAE,Acheilognathus,,,ANIMALIA,CYPRINIFORMES,CHORDATA,,212
122,8.1,Acheilognathus macropterus,Acheilognathus elongatus,,Low Impact: 3,,Ongoing,Invasive non-native/alien species/diseases (Acheilognathus macropterus),68,CR,ACTINOPTERYGII,CYPRINIDAE,Acheilognathus,,,ANIMALIA,CYPRINIFORMES,CHORDATA,,212
123,8.1,Acheilognathus taenianalis,Acheilognathus elongatus,,Low Impact: 3,,Ongoing,Invasive non-native/alien species/diseases (Acheilognathus taenianalis),68,CR,ACTINOPTERYGII,CYPRINIDAE,Acheilognathus,,,ANIMALIA,CYPRINIFORMES,CHORDATA,,212
124,8.1,Rhodeus ocellatus,Acheilognathus elongatus,,Low Impact: 3,,Ongoing,Invasive non-native/alien species/diseases (Rhodeus ocellatus),68,CR,ACTINOPTERYGII,CYPRINIDAE,Acheilognathus,,,ANIMALIA,CYPRINIFORMES,CHORDATA,,212
125,8.1.1,,Acheilognathus elongatus,Unknown,Unknown,Unknown,Ongoing,Unspecified species,68,CR,ACTINOPTERYGII,CYPRINIDAE,Acheilognathus,,,ANIMALIA,CYPRINIFORMES,CHORDATA,,212
126,8.1.2,Acheilognathus chankaensis,Acheilognathus elongatus,,Low Impact: 3,,Ongoing,Named species (Acheilognathus chankaensis),68,CR,ACTINOPTERYGII,CYPRINIDAE,Acheilognathus,,,ANIMALIA,CYPRINIFORMES,CHORDATA,,212
127,8.1.2,Acheilognathus macropterus,Acheilognathus elongatus,,Low Impact: 3,,Ongoing,Named species (Acheilognathus macropterus),68,CR,ACTINOPTERYGII,CYPRINIDAE,Acheilognathus,,,ANIMALIA,CYPRINIFORMES,CHORDATA,,212
128,8.1.2,Acheilognathus taenianalis,Acheilognathus elongatus,,Low Impact: 3,,Ongoing,Named species (Acheilognathus taenianalis),68,CR,ACTINOPTERYGII,CYPRINIDAE,Acheilognathus,,,ANIMALIA,CYPRINIFORMES,CHORDATA,,212
129,8.1.2,Rhodeus ocellatus,Acheilognathus elongatus,,Low Impact: 3,,Ongoing,Named species (Rhodeus ocellatus),68,CR,ACTINOPTERYGII,CYPRINIDAE,Acheilognathus,,,ANIMALIA,CYPRINIFORMES,CHORDATA,,212
130,9.1,,Acheilognathus elongatus,Unknown,Unknown,Unknown,Ongoing,Domestic & urban waste water,68,CR,ACTINOPTERYGII,CYPRINIDAE,Acheilognathus,,,ANIMALIA,CYPRINIFORMES,CHORDATA,,212
131,9.1.1,,Acheilognathus elongatus,Unknown,Unknown,Unknown,Ongoing,Sewage,68,CR,ACTINOPTERYGII,CYPRINIDAE,Acheilognathus,,,ANIMALIA,CYPRINIFORMES,CHORDATA,,212
132,9.1.2,,Acheilognathus elongatus,Unknown,Unknown,Unknown,Ongoing,Run-off,68,CR,ACTINOPTERYGII,CYPRINIDAE,Acheilognathus,,,ANIMALIA,CYPRINIFORMES,CHORDATA,,212
133,9.2,,Acheilognathus elongatus,Unknown,Past Impact,Unknown,"Past, Unlikely to Return",Industrial & military effluents,68,CR,ACTINOPTERYGII,CYPRINIDAE,Acheilognathus,,,ANIMALIA,CYPRINIFORMES,CHORDATA,,212
134,9.2.3,,Acheilognathus elongatus,Unknown,Past Impact,Unknown,"Past, Unlikely to Return",Type Unknown/Unrecorded,68,CR,ACTINOPTERYGII,CYPRINIDAE,Acheilognathus,,,ANIMALIA,CYPRINIFORMES,CHORDATA,,212
135,9.3,,Acheilognathus elongatus,,Low Impact: 3,,Ongoing,Agricultural & forestry effluents,68,CR,ACTINOPTERYGII,CYPRINIDAE,Acheilognathus,,,ANIMALIA,CYPRINIFORMES,CHORDATA,,212
136,9.3.1,,Acheilognathus elongatus,,Low Impact: 3,,Ongoing,Nutrient loads,68,CR,ACTINOPTERYGII,CYPRINIDAE,Acheilognathus,,,ANIMALIA,CYPRINIFORMES,CHORDATA,,212
137,9.3.2,,Acheilognathus elongatus,,Low Impact: 3,,Ongoing,"Soil erosion, sedimentation",68,CR,ACTINOPTERYGII,CYPRINIDAE,Acheilognathus,,,ANIMALIA,CYPRINIFORMES,CHORDATA,,212
138,9.3.3,,Acheilognathus elongatus,,Low Impact: 3,,Ongoing,Herbicides and pesticides,68,CR,ACTINOPTERYGII,CYPRINIDAE,Acheilognathus,,,ANIMALIA,CYPRINIFORMES,CHORDATA,,212
139,5.4,,Acheilognathus longipinnis,Whole (>90%),Medium Impact: 7,"Slow, Significant Declines",Ongoing,Fishing & harvesting aquatic resources,69,EN,ACTINOPTERYGII,CYPRINIDAE,Acheilognathus,,,ANIMALIA,CYPRINIFORMES,CHORDATA,,213
140,5.4.1,,Acheilognathus longipinnis,Whole (>90%),Medium Impact: 7,"Slow, Significant Declines",Ongoing,Intentional use: (subsistence/small scale) [harvest],69,EN,ACTINOPTERYGII,CYPRINIDAE,Acheilognathus,,,ANIMALIA,CYPRINIFORMES,CHORDATA,,213
141,7.2,,Acheilognathus longipinnis,Majority (50-90%),Medium Impact: 6,"Slow, Significant Declines",Ongoing,Dams & water management/use,69,EN,ACTINOPTERYGII,CYPRINIDAE,Acheilognathus,,,ANIMALIA,CYPRINIFORMES,CHORDATA,,213
142,7.2.10,,Acheilognathus longipinnis,Majority (50-90%),Medium Impact: 6,"Slow, Significant Declines",Ongoing,Large dams,69,EN,ACTINOPTERYGII,CYPRINIDAE,Acheilognathus,,,ANIMALIA,CYPRINIFORMES,CHORDATA,,213
143,7.3,,Acheilognathus longipinnis,Whole (>90%),Medium Impact: 7,"Slow, Significant Declines",Ongoing,Other ecosystem modifications,69,EN,ACTINOPTERYGII,CYPRINIDAE,Acheilognathus,,,ANIMALIA,CYPRINIFORMES,CHORDATA,,213
144,8.1,Lepomis macrochirus,Acheilognathus longipinnis,Whole (>90%),High Impact: 8,Rapid Declines,Ongoing,Invasive non-native/alien species/diseases (Lepomis macrochirus),69,EN,ACTINOPTERYGII,CYPRINIDAE,Acheilognathus,,,ANIMALIA,CYPRINIFORMES,CHORDATA,,213
145,8.1,Micropterus salmoides,Acheilognathus longipinnis,Whole (>90%),High Impact: 8,Rapid Declines,Ongoing,Invasive non-native/alien species/diseases (Micropterus salmoides),69,EN,ACTINOPTERYGII,CYPRINIDAE,Acheilognathus,,,ANIMALIA,CYPRINIFORMES,CHORDATA,,213
146,8.1,Rhodeus ocellatus ssp. ocellatus,Acheilognathus longipinnis,Whole (>90%),Medium Impact: 7,"Slow, Significant Declines",Ongoing,Invasive non-native/alien species/diseases (Rhodeus ocellatus ssp. ocellatus),69,EN,ACTINOPTERYGII,CYPRINIDAE,Acheilognathus,,,ANIMALIA,CYPRINIFORMES,CHORDATA,,213
147,8.1.2,Lepomis macrochirus,Acheilognathus longipinnis,Whole (>90%),High Impact: 8,Rapid Declines,Ongoing,Named species (Lepomis macrochirus),69,EN,ACTINOPTERYGII,CYPRINIDAE,Acheilognathus,,,ANIMALIA,CYPRINIFORMES,CHORDATA,,213
148,8.1.2,Micropterus salmoides,Acheilognathus longipinnis,Whole (>90%),High Impact: 8,Rapid Declines,Ongoing,Named species (Micropterus salmoides),69,EN,ACTINOPTERYGII,CYPRINIDAE,Acheilognathus,,,ANIMALIA,CYPRINIFORMES,CHORDATA,,213
149,8.1.2,Rhodeus ocellatus ssp. ocellatus,Acheilognathus longipinnis,Whole (>90%),Medium Impact: 7,"Slow, Significant Declines",Ongoing,Named species (Rhodeus ocellatus ssp. ocellatus),69,EN,ACTINOPTERYGII,CYPRINIDAE,Acheilognathus,,,ANIMALIA,CYPRINIFORMES,CHORDATA,,213
150,9.1,,Acheilognathus longipinnis,Whole (>90%),Medium Impact: 7,"Slow, Significant Declines",Ongoing,Domestic & urban waste water,69,EN,ACTINOPTERYGII,CYPRINIDAE,Acheilognathus,,,ANIMALIA,CYPRINIFORMES,CHORDATA,,213
151,9.1.1,,Acheilognathus longipinnis,Whole (>90%),Medium Impact: 7,"Slow, Significant Declines",Ongoing,Sewage,69,EN,ACTINOPTERYGII,CYPRINIDAE,Acheilognathus,,,ANIMALIA,CYPRINIFORMES,CHORDATA,,213
152,9.1.2,,Acheilognathus longipinnis,Whole (>90%),Medium Impact: 7,"Slow, Significant Declines",Ongoing,Run-off,69,EN,ACTINOPTERYGII,CYPRINIDAE,Acheilognathus,,,ANIMALIA,CYPRINIFORMES,CHORDATA,,213
153,9.3,,Acheilognathus longipinnis,Whole (>90%),Medium Impact: 7,"Slow, Significant Declines",Ongoing,Agricultural & forestry effluents,69,EN,ACTINOPTERYGII,CYPRINIDAE,Acheilognathus,,,ANIMALIA,CYPRINIFORMES,CHORDATA,,213
154,9.3.1,,Acheilognathus longipinnis,Whole (>90%),Medium Impact: 7,"Slow, Significant Declines",Ongoing,Nutrient loads,69,EN,ACTINOPTERYGII,CYPRINIDAE,Acheilognathus,,,ANIMALIA,CYPRINIFORMES,CHORDATA,,213
155,1.3,,Acicula norrisi,Minority (<50%),Unknown,Unknown,Ongoing,Tourism & recreation areas,71,VU,GASTROPODA,ACICULIDAE,Acicula,,,ANIMALIA,ARCHITAENIOGLOSSA,MOLLUSCA,,215
156,3.2,,Acicula norrisi,Minority (<50%),Unknown,Unknown,Ongoing,Mining & quarrying,71,VU,GASTROPODA,ACICULIDAE,Acicula,,,ANIMALIA,ARCHITAENIOGLOSSA,MOLLUSCA,,215
157,6.2,,Acicula norrisi,Minority (<50%),Past Impact,Causing/Could cause fluctuations,"Past, Unlikely to Return","War, civil unrest & military exercises",71,VU,GASTROPODA,ACICULIDAE,Acicula,,,ANIMALIA,ARCHITAENIOGLOSSA,MOLLUSCA,,215
158,6.3,,Acicula norrisi,Minority (<50%),Medium Impact: 7,Very Rapid Declines,Ongoing,Work & other activities,71,VU,GASTROPODA,ACICULIDAE,Acicula,,,ANIMALIA,ARCHITAENIOGLOSSA,MOLLUSCA,,215
159,7.1,,Acicula hausdorfi,,Low Impact: 3,,Ongoing,Fire & fire suppression,73,NT,GASTROPODA,ACICULIDAE,Acicula,,,ANIMALIA,ARCHITAENIOGLOSSA,MOLLUSCA,,217
160,7.1.1,,Acicula hausdorfi,,Low Impact: 3,,Ongoing,Increase in fire frequency/intensity,73,NT,GASTROPODA,ACICULIDAE,Acicula,,,ANIMALIA,ARCHITAENIOGLOSSA,MOLLUSCA,,217
161,2.3,,Acinonyx jubatus,,Low Impact: 3,,Ongoing,Livestock farming & ranching,75,VU,MAMMALIA,FELIDAE,Acinonyx,,,ANIMALIA,CARNIVORA,CHORDATA,,219
162,2.3.1,,Acinonyx jubatus,,Low Impact: 3,,Ongoing,Nomadic grazing,75,VU,MAMMALIA,FELIDAE,Acinonyx,,,ANIMALIA,CARNIVORA,CHORDATA,,219
163,2.3.2,,Acinonyx jubatus,,Low Impact: 3,,Ongoing,"Small-holder grazing, ranching or farming",75,VU,MAMMALIA,FELIDAE,Acinonyx,,,ANIMALIA,CARNIVORA,CHORDATA,,219
164,2.3.3,,Acinonyx jubatus,,Low Impact: 3,,Ongoing,"Agro-industry grazing, ranching or farming",75,VU,MAMMALIA,FELIDAE,Acinonyx,,,ANIMALIA,CARNIVORA,CHORDATA,,219
165,4.1,,Acinonyx jubatus,,Low Impact: 3,,Ongoing,Roads & railroads,75,VU,MAMMALIA,FELIDAE,Acinonyx,,,ANIMALIA,CARNIVORA,CHORDATA,,219
166,5.1,,Acinonyx jubatus,,Low Impact: 3,,Ongoing,Hunting & trapping terrestrial animals,75,VU,MAMMALIA,FELIDAE,Acinonyx,,,ANIMALIA,CARNIVORA,CHORDATA,,219
167,5.1.1,,Acinonyx jubatus,,Low Impact: 3,,Ongoing,Intentional use (species is the target),75,VU,MAMMALIA,FELIDAE,Acinonyx,,,ANIMALIA,CARNIVORA,CHORDATA,,219
168,5.1.2,,Acinonyx jubatus,,Low Impact: 3,,Ongoing,Unintentional effects (species is not the target),75,VU,MAMMALIA,FELIDAE,Acinonyx,,,ANIMALIA,CARNIVORA,CHORDATA,,219
169,5.1.3,,Acinonyx jubatus,,Low Impact: 3,,Ongoing,Persecution/control,75,VU,MAMMALIA,FELIDAE,Acinonyx,,,ANIMALIA,CARNIVORA,CHORDATA,,219
170,6.1,,Acinonyx jubatus,,Low Impact: 3,,Ongoing,Recreational activities,75,VU,MAMMALIA,FELIDAE,Acinonyx,,,ANIMALIA,CARNIVORA,CHORDATA,,219
171,6.2,,Acinonyx jubatus,,Low Impact: 3,,Ongoing,"War, civil unrest & military exercises",75,VU,MAMMALIA,FELIDAE,Acinonyx,,,ANIMALIA,CARNIVORA,CHORDATA,,219
172,8.2,,Acinonyx jubatus,,Low Impact: 3,,Ongoing,Problematic native species/diseases,75,VU,MAMMALIA,FELIDAE,Acinonyx,,,ANIMALIA,CARNIVORA,CHORDATA,,219
173,8.2,Bacillus anthracis,Acinonyx jubatus,,Low Impact: 3,,Ongoing,Problematic native species/diseases (Bacillus anthracis),75,VU,MAMMALIA,FELIDAE,Acinonyx,,,ANIMALIA,CARNIVORA,CHORDATA,,219
174,8.2.1,,Acinonyx jubatus,,Low Impact: 3,,Ongoing,Unspecified species,75,VU,MAMMALIA,FELIDAE,Acinonyx,,,ANIMALIA,CARNIVORA,CHORDATA,,219
175,8.2.2,Bacillus anthracis,Acinonyx jubatus,,Low Impact: 3,,Ongoing,Named species (Bacillus anthracis),75,VU,MAMMALIA,FELIDAE,Acinonyx,,,ANIMALIA,CARNIVORA,CHORDATA,,219
176,1.1,,Acipenser brevirostrum,,Low Impact: 3,,Ongoing,Housing & urban areas,78,VU,ACTINOPTERYGII,ACIPENSERIDAE,Acipenser,,,ANIMALIA,ACIPENSERIFORMES,CHORDATA,,222
177,1.2,,Acipenser brevirostrum,,Low Impact: 3,,Ongoing,Commercial & industrial areas,78,VU,ACTINOPTERYGII,ACIPENSERIDAE,Acipenser,,,ANIMALIA,ACIPENSERIFORMES,CHORDATA,,222
178,4.3,,Acipenser brevirostrum,,Low Impact: 3,,Ongoing,Shipping lanes,78,VU,ACTINOPTERYGII,ACIPENSERIDAE,Acipenser,,,ANIMALIA,ACIPENSERIFORMES,CHORDATA,,222
179,5.4,,Acipenser brevirostrum,,Low Impact: 3,,Ongoing,Fishing & harvesting aquatic resources,78,VU,ACTINOPTERYGII,ACIPENSERIDAE,Acipenser,,,ANIMALIA,ACIPENSERIFORMES,CHORDATA,,222
180,5.4.3,,Acipenser brevirostrum,,Low Impact: 3,,Ongoing,Unintentional effects: (subsistence/small scale) [harvest],78,VU,ACTINOPTERYGII,ACIPENSERIDAE,Acipenser,,,ANIMALIA,ACIPENSERIFORMES,CHORDATA,,222
181,7.2,,Acipenser brevirostrum,,Low Impact: 3,,Ongoing,Dams & water management/use,78,VU,ACTINOPTERYGII,ACIPENSERIDAE,Acipenser,,,ANIMALIA,ACIPENSERIFORMES,CHORDATA,,222
182,7.2.11,,Acipenser brevirostrum,,Low Impact: 3,,Ongoing,Dams (size unknown),78,VU,ACTINOPTERYGII,ACIPENSERIDAE,Acipenser,,,ANIMALIA,ACIPENSERIFORMES,CHORDATA,,222
183,8.1,,Acipenser brevirostrum,,Low Impact: 3,,Ongoing,Invasive non-native/alien species/diseases,78,VU,ACTINOPTERYGII,ACIPENSERIDAE,Acipenser,,,ANIMALIA,ACIPENSERIFORMES,CHORDATA,,222
184,8.1.1,,Acipenser brevirostrum,,Low Impact: 3,,Ongoing,Unspecified species,78,VU,ACTINOPTERYGII,ACIPENSERIDAE,Acipenser,,,ANIMALIA,ACIPENSERIFORMES,CHORDATA,,222
185,8.2,,Acipenser brevirostrum,,Low Impact: 3,,Ongoing,Problematic native species/diseases,78,VU,ACTINOPTERYGII,ACIPENSERIDAE,Acipenser,,,ANIMALIA,ACIPENSERIFORMES,CHORDATA,,222
186,9.1,,Acipenser brevirostrum,,Low Impact: 3,,Ongoing,Domestic & urban waste water,78,VU,ACTINOPTERYGII,ACIPENSERIDAE,Acipenser,,,ANIMALIA,ACIPENSERIFORMES,CHORDATA,,222
187,9.1,,Acipenser brevirostrum,,Past Impact,,"Past, Unlikely to Return",Domestic & urban waste water,78,VU,ACTINOPTERYGII,ACIPENSERIDAE,Acipenser,,,ANIMALIA,ACIPENSERIFORMES,CHORDATA,,222
188,9.1.1,,Acipenser brevirostrum,,Past Impact,,"Past, Unlikely to Return",Sewage,78,VU,ACTINOPTERYGII,ACIPENSERIDAE,Acipenser,,,ANIMALIA,ACIPENSERIFORMES,CHORDATA,,222
189,9.1.3,,Acipenser brevirostrum,,Low Impact: 3,,Ongoing,Type Unknown/Unrecorded,78,VU,ACTINOPTERYGII,ACIPENSERIDAE,Acipenser,,,ANIMALIA,ACIPENSERIFORMES,CHORDATA,,222
190,9.2,,Acipenser brevirostrum,,Low Impact: 3,,Ongoing,Industrial & military effluents,78,VU,ACTINOPTERYGII,ACIPENSERIDAE,Acipenser,,,ANIMALIA,ACIPENSERIFORMES,CHORDATA,,222
191,9.2.1,,Acipenser brevirostrum,,Low Impact: 3,,Ongoing,Oil spills,78,VU,ACTINOPTERYGII,ACIPENSERIDAE,Acipenser,,,ANIMALIA,ACIPENSERIFORMES,CHORDATA,,222
192,9.2.3,,Acipenser brevirostrum,,Low Impact: 3,,Ongoing,Type Unknown/Unrecorded,78,VU,ACTINOPTERYGII,ACIPENSERIDAE,Acipenser,,,ANIMALIA,ACIPENSERIFORMES,CHORDATA,,222
193,9.3,,Acipenser brevirostrum,,Low Impact: 3,,Ongoing,Agricultural & forestry effluents,78,VU,ACTINOPTERYGII,ACIPENSERIDAE,Acipenser,,,ANIMALIA,ACIPENSERIFORMES,CHORDATA,,222
194,9.3.2,,Acipenser brevirostrum,,Low Impact: 3,,Ongoing,"Soil erosion, sedimentation",78,VU,ACTINOPTERYGII,ACIPENSERIDAE,Acipenser,,,ANIMALIA,ACIPENSERIFORMES,CHORDATA,,222
195,9.3.4,,Acipenser brevirostrum,,Low Impact: 3,,Ongoing,Type Unknown/Unrecorded,78,VU,ACTINOPTERYGII,ACIPENSERIDAE,Acipenser,,,ANIMALIA,ACIPENSERIFORMES,CHORDATA,,222
196,9.4,,Acipenser brevirostrum,,Past Impact,,"Past, Unlikely to Return",Garbage & solid waste,78,VU,ACTINOPTERYGII,ACIPENSERIDAE,Acipenser,,,ANIMALIA,ACIPENSERIFORMES,CHORDATA,,222
197,9.6,,Acipenser brevirostrum,,Low Impact: 3,,Ongoing,Excess energy,78,VU,ACTINOPTERYGII,ACIPENSERIDAE,Acipenser,,,ANIMALIA,ACIPENSERIFORMES,CHORDATA,,222
198,9.6.2,,Acipenser brevirostrum,,Low Impact: 3,,Ongoing,Thermal pollution,78,VU,ACTINOPTERYGII,ACIPENSERIDAE,Acipenser,,,ANIMALIA,ACIPENSERIFORMES,CHORDATA,,222
199,1.1,,Acipenser fulvescens,,Low Impact: 3,,Ongoing,Housing & urban areas,79,LC,ACTINOPTERYGII,ACIPENSERIDAE,Acipenser,,,ANIMALIA,ACIPENSERIFORMES,CHORDATA,,223
200,1.2,,Acipenser fulvescens,,Low Impact: 3,,Ongoing,Commercial & industrial areas,79,LC,ACTINOPTERYGII,ACIPENSERIDAE,Acipenser,,,ANIMALIA,ACIPENSERIFORMES,CHORDATA,,223
201,2.1,,Acipenser fulvescens,,Low Impact: 3,,Ongoing,Annual & perennial non-timber crops,79,LC,ACTINOPTERYGII,ACIPENSERIDAE,Acipenser,,,ANIMALIA,ACIPENSERIFORMES,CHORDATA,,223
202,2.1.4,,Acipenser fulvescens,,Low Impact: 3,,Ongoing,Scale Unknown/Unrecorded,79,LC,ACTINOPTERYGII,ACIPENSERIDAE,Acipenser,,,ANIMALIA,ACIPENSERIFORMES,CHORDATA,,223
203,2.3,,Acipenser fulvescens,,Low Impact: 3,,Ongoing,Livestock farming & ranching,79,LC,ACTINOPTERYGII,ACIPENSERIDAE,Acipenser,,,ANIMALIA,ACIPENSERIFORMES,CHORDATA,,223
204,2.3.4,,Acipenser fulvescens,,Low Impact: 3,,Ongoing,Scale Unknown/Unrecorded,79,LC,ACTINOPTERYGII,ACIPENSERIDAE,Acipenser,,,ANIMALIA,ACIPENSERIFORMES,CHORDATA,,223
205,2.4,,Acipenser fulvescens,,Low Impact: 3,,Ongoing,Marine & freshwater aquaculture,79,LC,ACTINOPTERYGII,ACIPENSERIDAE,Acipenser,,,ANIMALIA,ACIPENSERIFORMES,CHORDATA,,223
206,2.4.3,,Acipenser fulvescens,,Low Impact: 3,,Ongoing,Scale Unknown/Unrecorded,79,LC,ACTINOPTERYGII,ACIPENSERIDAE,Acipenser,,,ANIMALIA,ACIPENSERIFORMES,CHORDATA,,223
207,3.2,,Acipenser fulvescens,,Low Impact: 3,,Ongoing,Mining & quarrying,79,LC,ACTINOPTERYGII,ACIPENSERIDAE,Acipenser,,,ANIMALIA,ACIPENSERIFORMES,CHORDATA,,223
208,4.3,,Acipenser fulvescens,,Low Impact: 3,,Ongoing,Shipping lanes,79,LC,ACTINOPTERYGII,ACIPENSERIDAE,Acipenser,,,ANIMALIA,ACIPENSERIFORMES,CHORDATA,,223
209,5.3,,Acipenser fulvescens,,Past Impact,,"Past, Unlikely to Return",Logging & wood harvesting,79,LC,ACTINOPTERYGII,ACIPENSERIDAE,Acipenser,,,ANIMALIA,ACIPENSERIFORMES,CHORDATA,,223
210,5.3.5,,Acipenser fulvescens,,Past Impact,,"Past, Unlikely to Return",Motivation Unknown/Unrecorded,79,LC,ACTINOPTERYGII,ACIPENSERIDAE,Acipenser,,,ANIMALIA,ACIPENSERIFORMES,CHORDATA,,223
211,5.4,,Acipenser fulvescens,,Low Impact: 3,,Ongoing,Fishing & harvesting aquatic resources,79,LC,ACTINOPTERYGII,ACIPENSERIDAE,Acipenser,,,ANIMALIA,ACIPENSERIFORMES,CHORDATA,,223
212,5.4,,Acipenser fulvescens,,Past Impact,,"Past, Unlikely to Return",Fishing & harvesting aquatic resources,79,LC,ACTINOPTERYGII,ACIPENSERIDAE,Acipenser,,,ANIMALIA,ACIPENSERIFORMES,CHORDATA,,223
213,5.4.1,,Acipenser fulvescens,,Low Impact: 3,,Ongoing,Intentional use: (subsistence/small scale) [harvest],79,LC,ACTINOPTERYGII,ACIPENSERIDAE,Acipenser,,,ANIMALIA,ACIPENSERIFORMES,CHORDATA,,223
214,5.4.3,,Acipenser fulvescens,,Low Impact: 3,,Ongoing,Unintentional effects: (subsistence/small scale) [harvest],79,LC,ACTINOPTERYGII,ACIPENSERIDAE,Acipenser,,,ANIMALIA,ACIPENSERIFORMES,CHORDATA,,223
215,5.4.6,,Acipenser fulvescens,,Past Impact,,"Past, Unlikely to Return",Motivation Unknown/Unrecorded,79,LC,ACTINOPTERYGII,ACIPENSERIDAE,Acipenser,,,ANIMALIA,ACIPENSERIFORMES,CHORDATA,,223
216,7.2,,Acipenser fulvescens,,No/Negligible Impact: 1,,Future,Dams & water management/use,79,LC,ACTINOPTERYGII,ACIPENSERIDAE,Acipenser,,,ANIMALIA,ACIPENSERIFORMES,CHORDATA,,223
217,7.2,,Acipenser fulvescens,,Low Impact: 3,,Ongoing,Dams & water management/use,79,LC,ACTINOPTERYGII,ACIPENSERIDAE,Acipenser,,,ANIMALIA,ACIPENSERIFORMES,CHORDATA,,223
218,7.2.11,,Acipenser fulvescens,,Low Impact: 3,,Ongoing,Dams (size unknown),79,LC,ACTINOPTERYGII,ACIPENSERIDAE,Acipenser,,,ANIMALIA,ACIPENSERIFORMES,CHORDATA,,223
219,7.2.8,,Acipenser fulvescens,,No/Negligible Impact: 1,,Future,Abstraction of ground water (unknown use),79,LC,ACTINOPTERYGII,ACIPENSERIDAE,Acipenser,,,ANIMALIA,ACIPENSERIFORMES,CHORDATA,,223
220,8.1,,Acipenser fulvescens,,No/Negligible Impact: 1,,Future,Invasive non-native/alien species/diseases,79,LC,ACTINOPTERYGII,ACIPENSERIDAE,Acipenser,,,ANIMALIA,ACIPENSERIFORMES,CHORDATA,,223
221,8.1.1,,Acipenser fulvescens,,No/Negligible Impact: 1,,Future,Unspecified species,79,LC,ACTINOPTERYGII,ACIPENSERIDAE,Acipenser,,,ANIMALIA,ACIPENSERIFORMES,CHORDATA,,223
222,9.1,,Acipenser fulvescens,,Low Impact: 3,,Ongoing,Domestic & urban waste water,79,LC,ACTINOPTERYGII,ACIPENSERIDAE,Acipenser,,,ANIMALIA,ACIPENSERIFORMES,CHORDATA,,223
223,9.1,,Acipenser fulvescens,,Past Impact,,"Past, Unlikely to Return",Domestic & urban waste water,79,LC,ACTINOPTERYGII,ACIPENSERIDAE,Acipenser,,,ANIMALIA,ACIPENSERIFORMES,CHORDATA,,223
224,9.1.1,,Acipenser fulvescens,,Past Impact,,"Past, Unlikely to Return",Sewage,79,LC,ACTINOPTERYGII,ACIPENSERIDAE,Acipenser,,,ANIMALIA,ACIPENSERIFORMES,CHORDATA,,223
225,9.1.3,,Acipenser fulvescens,,Low Impact: 3,,Ongoing,Type Unknown/Unrecorded,79,LC,ACTINOPTERYGII,ACIPENSERIDAE,Acipenser,,,ANIMALIA,ACIPENSERIFORMES,CHORDATA,,223
226,9.2,,Acipenser fulvescens,,Low Impact: 3,,Ongoing,Industrial & military effluents,79,LC,ACTINOPTERYGII,ACIPENSERIDAE,Acipenser,,,ANIMALIA,ACIPENSERIFORMES,CHORDATA,,223
227,9.2.1,,Acipenser fulvescens,,Low Impact: 3,,Ongoing,Oil spills,79,LC,ACTINOPTERYGII,ACIPENSERIDAE,Acipenser,,,ANIMALIA,ACIPENSERIFORMES,CHORDATA,,223
228,9.2.3,,Acipenser fulvescens,,Low Impact: 3,,Ongoing,Type Unknown/Unrecorded,79,LC,ACTINOPTERYGII,ACIPENSERIDAE,Acipenser,,,ANIMALIA,ACIPENSERIFORMES,CHORDATA,,223
229,9.3,,Acipenser fulvescens,,Low Impact: 3,,Ongoing,Agricultural & forestry effluents,79,LC,ACTINOPTERYGII,ACIPENSERIDAE,Acipenser,,,ANIMALIA,ACIPENSERIFORMES,CHORDATA,,223
230,9.3.2,,Acipenser fulvescens,,Low Impact: 3,,Ongoing,"Soil erosion, sedimentation",79,LC,ACTINOPTERYGII,ACIPENSERIDAE,Acipenser,,,ANIMALIA,ACIPENSERIFORMES,CHORDATA,,223
231,9.3.4,,Acipenser fulvescens,,Low Impact: 3,,Ongoing,Type Unknown/Unrecorded,79,LC,ACTINOPTERYGII,ACIPENSERIDAE,Acipenser,,,ANIMALIA,ACIPENSERIFORMES,CHORDATA,,223
232,9.4,,Acipenser fulvescens,,Past Impact,,"Past, Unlikely to Return",Garbage & solid waste,79,LC,ACTINOPTERYGII,ACIPENSERIDAE,Acipenser,,,ANIMALIA,ACIPENSERIFORMES,CHORDATA,,223
233,9.6,,Acipenser fulvescens,,Low Impact: 3,,Ongoing,Excess energy,79,LC,ACTINOPTERYGII,ACIPENSERIDAE,Acipenser,,,ANIMALIA,ACIPENSERIFORMES,CHORDATA,,223
234,9.6.2,,Acipenser fulvescens,,Low Impact: 3,,Ongoing,Thermal pollution,79,LC,ACTINOPTERYGII,ACIPENSERIDAE,Acipenser,,,ANIMALIA,ACIPENSERIFORMES,CHORDATA,,223
235,12.1,,Acipenser naccarii,Unknown,Unknown,,Ongoing,Other threat,80,CR,ACTINOPTERYGII,ACIPENSERIDAE,Acipenser,,,ANIMALIA,ACIPENSERIFORMES,CHORDATA,,224
